Topic,X,Y
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,-0.3,-1.9
robot_0,2.37,-0.37
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,-1.53,0.5
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,-0.3,-1.9
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,-0.3,-1.9
robot_1,1.2,4.69
robot_0,2.37,-0.37
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,-1.53,0.5
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,-1.53,0.5
robot_0,3.77,2.11
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,-0.3,-1.9
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,-0.3,-1.9
robot_1,1.2,4.69
robot_1,1.89,0.4
robot_1,0.63,-0.22
robot_1,2.37,-0.37
robot_1,1.86,0.51
robot_1,0.63,-0.22
robot_1,2.05,0.47
robot_1,1.86,0.51
robot_1,0.18,-0.25
robot_1,2.37,-0.37
robot_1,5.7,0.3
robot_1,5.7,0.3
robot_1,-1.0,-0.9
robot_1,-1.01,3.2
robot_1,-0.3,-1.9
robot_1,1.2,4.69
robot_1,-2.88,-3.31
robot_0,2.37,-0.37
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,-1.53,0.5
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,-1.53,0.5
robot_0,3.77,2.11
robot_0,2.37,-0.37
robot_0,1.44,0.81
robot_0,1.74,2.78
robot_0,0.7,2.4
robot_0,1.14,2.22
robot_0,0.69,-0.07
robot_0,1.3,2.94
robot_0,0.23,-0.15
robot_0,0.13,-0.57
robot_0,0.3,0.46
robot_0,-0.34,-0.6
robot_0,-1.53,0.5
robot_0,3.77,2.11
robot_0,3.99,2.09
