Topic,X,Y
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_0,3.5,1.8
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,1.47,0.0
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,1.47,0.0
robot_0,1.65,-1.65
robot_1,1.24,0.34
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,1.24,0.34
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,1.24,0.34
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,6.0,-5.6
robot_0,3.5,1.8
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,1.47,0.0
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,1.47,0.0
robot_0,1.65,-1.65
robot_0,3.5,1.8
robot_0,4.12,1.9
robot_0,3.1,1.31
robot_0,3.8,1.62
robot_0,1.47,0.0
robot_0,1.65,-1.65
robot_0,1.3,-1.32
robot_1,1.24,0.34
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,6.0,-5.6
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,6.0,-5.6
robot_1,6.09,-3.62
robot_1,1.24,0.34
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,6.0,-5.6
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,6.0,-5.6
robot_1,6.09,-3.62
robot_1,1.24,0.34
robot_1,0.38,-0.01
robot_1,1.4,0.5
robot_1,1.5,0.38
robot_1,3.6,-0.9
robot_1,5.62,-0.7
robot_1,5.0,-3.02
robot_1,4.5,-4.2
robot_1,6.1,-5.5
robot_1,6.0,-5.7
robot_1,6.0,-5.6
robot_1,6.09,-3.62
robot_1,6.16,-2.91
