Topic,X,Y
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,1.58,0.65
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,1.58,0.65
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_1,1.78,0.74
robot_1,0.38,0.02
robot_1,3.9,0.0
robot_1,-1.22,0.43
robot_1,1.78,0.74
robot_1,-1.1,0.3
robot_0,1.58,0.65
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,5.0,2.3
robot_0,1.58,0.65
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,5.0,2.3
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,5.0,2.3
robot_0,-2.19,0.69
robot_1,1.78,0.74
robot_1,0.38,0.02
robot_1,3.9,0.0
robot_1,-1.22,0.43
robot_1,1.78,0.74
robot_1,-1.1,0.3
robot_1,1.78,0.74
robot_1,0.38,0.02
robot_1,3.9,0.0
robot_1,-1.22,0.43
robot_1,1.78,0.74
robot_1,-1.1,0.3
robot_1,-0.0,0.22
robot_0,1.58,0.65
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,5.0,2.3
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,5.0,2.3
robot_0,-2.19,0.69
robot_0,1.58,0.65
robot_0,1.98,0.18
robot_0,1.53,0.2
robot_0,1.98,0.18
robot_0,4.15,-0.39
robot_0,3.16,-0.47
robot_0,3.8,2.2
robot_0,0.39,0.81
robot_0,0.4,1.07
robot_0,0.7,1.8
robot_0,0.5,-0.19
robot_0,-1.22,0.87
robot_0,5.0,2.3
robot_0,-2.19,0.69
robot_0,5.4,-0.7
