Topic,X,Y
robot_1,6.7,-0.8
robot_1,6.7,-0.8
robot_1,5.2,-2.05
robot_1,6.0,2.1
robot_1,6.03,1.82
robot_1,0.78,0.85
robot_1,0.9,0.95
robot_1,1.27,0.83
robot_1,0.83,0.95
robot_1,4.06,2.3
robot_1,4.06,2.3
robot_1,1.31,0.76
robot_1,6.0,2.1
robot_1,6.0,2.1
robot_1,6.7,-0.8
robot_1,6.7,-0.8
robot_1,5.2,-2.05
robot_1,6.0,2.1
robot_1,6.03,1.82
robot_1,5.88,1.86
robot_1,0.78,0.85
robot_1,0.9,0.95
robot_1,1.27,0.83
robot_1,0.83,0.95
robot_1,4.06,2.3
robot_1,4.06,2.3
robot_1,1.31,0.76
robot_1,6.0,2.1
robot_1,6.0,2.1
robot_1,6.7,-0.8
robot_1,6.7,-0.8
robot_1,5.2,-2.05
robot_1,6.0,2.1
robot_1,6.03,1.82
robot_1,5.88,1.86
robot_1,-0.8,0.8
robot_0,1.51,-0.02
robot_0,-0.8,0.8
robot_0,-1.8,-1.4
robot_0,0.85,2.57
robot_0,1.51,-0.02
robot_0,3.25,-1.4
robot_0,1.51,-0.02
robot_0,-0.8,0.8
robot_0,-1.8,-1.4
robot_0,0.85,2.57
robot_0,1.51,-0.02
robot_0,3.25,-1.4
robot_0,6.5,1.6
robot_0,1.51,-0.02
robot_0,-0.8,0.8
robot_0,-1.8,-1.4
robot_0,0.85,2.57
robot_0,1.51,-0.02
robot_0,3.25,-1.4
robot_0,6.5,1.6
robot_0,7.4,-2.1
robot_0,1.51,-0.02
robot_0,-0.8,0.8
robot_0,-1.8,-1.4
robot_0,0.85,2.57
robot_0,1.51,-0.02
robot_0,3.25,-1.4
robot_0,6.5,1.6
robot_0,7.4,-2.1
robot_0,-0.9,-0.2
robot_0,1.51,-0.02
robot_0,-0.8,0.8
robot_0,-1.8,-1.4
robot_0,0.85,2.57
robot_0,1.51,-0.02
robot_0,3.25,-1.4
robot_0,6.5,1.6
robot_0,7.4,-2.1
robot_0,-0.9,-0.2
robot_0,-0.12,5.01
