Topic,X,Y
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.28,-0.01
robot_1,2.76,-2.3
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.28,-0.01
robot_1,2.76,-2.3
robot_1,-0.91,1.96
robot_0,1.53,0.01
robot_0,-0.22,0.78
robot_0,0.67,0.88
robot_0,2.4,-2.8
robot_0,1.53,0.01
robot_0,5.4,-1.15
robot_0,5.4,-1.15
robot_0,-0.36,1.56
robot_0,1.53,0.01
robot_0,-0.22,0.78
robot_0,0.67,0.88
robot_0,2.4,-2.8
robot_0,1.53,0.01
robot_0,5.4,-1.15
robot_0,5.4,-1.15
robot_0,-0.36,1.56
robot_0,-1.8,-2.4
robot_0,1.53,0.01
robot_0,-0.22,0.78
robot_0,0.67,0.88
robot_0,2.4,-2.8
robot_0,1.53,0.01
robot_0,5.4,-1.15
robot_0,5.4,-1.15
robot_0,-0.36,1.56
robot_0,-1.8,-2.4
robot_0,5.0,-1.0
robot_1,1.23,0.2
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.28,-0.01
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.28,-0.01
robot_1,2.76,-2.3
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.28,-0.01
robot_1,2.76,-2.3
robot_1,-0.91,1.96
robot_1,1.23,0.2
robot_1,1.15,0.33
robot_1,6.3,2.1
robot_1,3.63,1.51
robot_1,2.18,-0.09
robot_1,0.82,0.67
robot_1,1.33,-0.85
robot_1,1.28,-0.01
robot_1,2.76,-2.3
robot_1,-0.91,1.96
robot_1,5.3,-2.7
