Topic,X,Y
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,1.2,2.55
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_1,-0.45,-3.9
robot_1,2.0,-7.3
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,1.2,2.55
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,1.2,2.55
robot_0,-1.68,0.58
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_1,-0.45,-3.9
robot_1,2.0,-7.3
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_1,-0.45,-3.9
robot_1,2.0,-7.3
robot_1,1.9,-7.3
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,1.2,2.55
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,1.2,2.55
robot_0,-1.68,0.58
robot_0,3.8,0.7
robot_0,3.7,1.7
robot_0,4.2,1.64
robot_0,4.24,1.67
robot_0,4.2,1.64
robot_0,4.4,2.1
robot_0,4.2,1.64
robot_0,3.7,-4.31
robot_0,3.7,-4.31
robot_0,-1.85,-3.25
robot_0,-1.31,0.5
robot_0,1.2,2.55
robot_0,-1.68,0.58
robot_0,-4.4,-2.5
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_1,-0.45,-3.9
robot_1,2.0,-7.3
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_1,-0.45,-3.9
robot_1,2.0,-7.3
robot_1,1.9,-7.3
robot_1,2.96,-0.9
robot_1,2.63,-0.23
robot_1,2.57,-2.33
robot_1,0.2,-0.1
robot_1,0.7,-3.5
robot_1,0.24,-1.84
robot_1,3.98,1.89
robot_1,-0.45,-3.9
robot_1,-0.45,-3.9
robot_1,2.0,-7.3
robot_1,1.9,-7.3
robot_1,-1.5,3.6
